locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/6035020d0ebe514e8e383543/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 463/52, 108 00 Praha 10-Malešice, Czechia",OK,OK,7.8 km,7768,39 mins,2314,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-na-slatince/602c057cde946c578e34a533/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Slatince 10, 106 00 Praha-Praha 10, Czechia",OK,OK,10.9 km,10857,40 mins,2414,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-3-zverinova/5dd7c3cf37ba4d0b7f7fb583/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Zvěřinova 3, 130 00 Praha-Strašnice, Czechia",OK,OK,4.9 km,4915,59 mins,3518,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-jezerky/604b349e12d2c573ea248fa3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Jezerky 1158/4, 140 00 Praha 4-Nusle, Czechia",OK,OK,5.4 km,5381,37 mins,2234,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10/605c51541d719d7f94295703/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Olšinami 3, 100 00 Strašnice, Czechia",OK,OK,7.3 km,7333,42 mins,2537,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-drtinova/6043ea94a059f75697614263/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Drtinova 304/7, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,2.3 km,2324,29 mins,1743,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-za-zenskymi-domovy/5eb1024237ba4d38696d22d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,6.7 km,6675,31 mins,1859,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-janackovo-nabrezi/60522646f8f2bc00116624d2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Janáčkovo nábř. 85, Anděl, 150 00 Praha-Praha 5, Czechia",OK,OK,1.9 km,1873,24 mins,1417,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-v-zahradach/60336fa9a22751127e1b8a93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","V Zahradách 8, 180 00 Praha 8, Czechia",OK,OK,6.4 km,6450,23 mins,1360,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/5df8b4bf558f074d9e109393/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,2.9 km,2914,37 mins,2191,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-vybiralova/6081516afbc2981f6707e4b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.1040027,14.579356",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-nad-piskovnou/6066de921c37e6070f004a93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Pískovnou 4, 140 00 Praha 4, Czechia",OK,OK,8.1 km,8128,38 mins,2304,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-zengrova/606f1e18951c2350840e1fc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Rychtářská 2006, 160 00 Praha 6-Dejvice, Czechia",OK,OK,8.0 km,7996,31 mins,1882,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-durerova/60759f60c0504b396e7afd92/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Dürerova 12, 100 00 Strašnice, Czechia",OK,OK,8.0 km,8035,46 mins,2739,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-zeleticka/6037628c9dbd951523120e83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ke Zličínu 41, 155 21 Zličín-Sobín, Czechia",OK,OK,24.9 km,24859,1 hour 5 mins,3887,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6006c570b7210c18654e5713/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60055e2c8f64730ea4187833/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/2+kk/praha-hrdlorezy-ceskobrodska/4052675932,"stanice metra Můstek, 110 00 Praha 1, Czechia","Silnice I/12, 190 12 Praha 14, Czechia",OK,OK,11.9 km,11866,29 mins,1736,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-podolske-nabrezi/60812e087ab31003a019b123/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podolské nábř. 4, 147 00 Praha 4-Podolí, Czechia",OK,OK,2.8 km,2825,36 mins,2157,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-sanderova/602261e232d97e3297651c87/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Holešovické nábř. 119, 170 00 Praha 7-Holešovice, Czechia",OK,OK,5.7 km,5655,43 mins,2573,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-domanovicka/6076c32b1f3f5501d80ac753/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Domanovická 71, 190 16 Praha 21, Czechia",OK,OK,20.4 km,20370,52 mins,3095,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/6064fd2dac5f437494335c43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,9.3 km,9332,30 mins,1783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-zapova/607004ae2a686461653e3153/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Zapova 1559, 150 00 Praha 5-Smíchov, Czechia",OK,OK,3.2 km,3195,38 mins,2279,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-u-pujcovny/5ee1056c37ba4d220f338bf3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Půjčovny 5, 110 00 Praha 1-Nové Město, Czechia",OK,OK,0.5 km,520,6 mins,385,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/606500f050ed403404106163/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,9.3 km,9332,30 mins,1783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/5f51059fc6bf211678156043/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5ee9ea2637ba4d64f77f6033/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-2-chodska/5e2973c437ba4d759b517ae3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Chodská 1705/2, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,2.1 km,2106,24 mins,1467,,,
https://www.prazskereality.cz/nabizime-byt-2-kk-s-vyhledem-na-reku-v-projektu-marina-i-7347387.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Holešovické nábř. 119, 170 00 Praha 7-Holešovice, Czechia",OK,OK,5.7 km,5655,43 mins,2573,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/602e4199b50fc9590561dd33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-hajkova/60130ea652950f6291326533/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hájkova 1632/3, 130 00 Praha 3-Žižkov, Czechia",OK,OK,3.3 km,3318,40 mins,2412,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/604f410939884f5b4b08e4b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,15.8 km,15761,49 mins,2933,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa50fa6d63ce43dcd165653/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Radimova 65, 169 00 Praha 6-Břevnov, Czechia",OK,OK,4.8 km,4827,58 mins,3459,,,
https://reality.idnes.cz/detail/prodej/byt/praha/5f295dcf37ba4d6e2f576853/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Náměstí Míru, 120 00 Praha 2, Czechia",OK,OK,1.3 km,1304,15 mins,906,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/5f50ecd095f65b6a047a1b13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-nad-rybnicky/5f30367637ba4d045b45e373/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Rybníčky 1612, 148 00 Praha-Kunratice, Czechia",OK,OK,11.7 km,11705,43 mins,2589,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/60830935dd04dd02a2328213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Drnovská 2, 161 00 Praha 6, Czechia",OK,OK,14.2 km,14198,45 mins,2715,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-u-pujcovny/5f5e36e23d0f1b4a247ad832/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Půjčovny 5, 110 00 Praha 1-Nové Město, Czechia",OK,OK,0.5 km,520,6 mins,385,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-sokolovska/60588d81f859dc1a5b3a1943/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 1278, 180 00 Praha 8-Libeň, Czechia",OK,OK,4.9 km,4935,19 mins,1126,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/60070d833adf441fa2001f13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.8 km,1840,23 mins,1372,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-konevova/5f3f899b37ba4d3df916af13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Koněvova 130 00, 130 00 Praha 3-Žižkov, Czechia",OK,OK,2.3 km,2344,29 mins,1766,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-bermanova/60667904a3c736240b3534e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Bermanova 1011/9, 196 00 Praha-Praha-Čakovice, Czechia",OK,OK,20.7 km,20689,46 mins,2782,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-nad-rokoskou/60229a49f218fc1f94749f23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Rokoskou 17, 182 00 Praha 8, Czechia",OK,OK,10.8 km,10797,44 mins,2649,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-smrckova/6086ad652a1b5d520578d073/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Smrčkova 2495/1, 180 00 Praha 8-Palmovka, Czechia",OK,OK,4.5 km,4494,56 mins,3335,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-babakova/607f39bc4dd90f21db7dd3e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.0364665,14.4865573",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-lysinach/5bcf1272e88054320c00a6c7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Lysinách 24, 147 00 Praha 4, Czechia",OK,OK,13.1 km,13062,47 mins,2800,CZK,CZK 24.00,24
https://www.prazskereality.cz/prostorny-slunny-byt-2-kk-o-celkove-obytne-plose-70-3-m2-6728288.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Přípotoční 10, Vršovice, 101 00 Praha-Praha 10, Czechia",OK,OK,4.3 km,4330,24 mins,1468,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-/4164688988,"stanice metra Můstek, 110 00 Praha 1, Czechia","Belgická 37, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,1.2 km,1236,14 mins,865,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-geologicka/5f157c0637ba4d7093352812/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Geologická 6, 152 00 Praha 5-Barrandov, Czechia",OK,OK,10.4 km,10370,1 hour 3 mins,3776,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-zatlance/60278c6f55bab7489a0aec13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Zatlance 12, 150 00 Praha 5-Smíchov, Czechia",OK,OK,2.8 km,2799,35 mins,2111,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-ke-skolce/5f6cfccf1556633e6e05f273/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ke školce 10, 109 00 Praha-Dolní Měcholupy, Czechia",OK,OK,14.3 km,14346,51 mins,3080,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-trebenicka/606d5f9ad39a905dcd50b985/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Třebenická 1290/16, 182 00 Praha 8-Kobylisy, Czechia",OK,OK,12.1 km,12098,53 mins,3163,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-8-u-sluncove/60319dbbb860e95c9b06acbc/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Sluncové 186 00, 186 00 Praha 8-Invalidovna, Czechia",OK,OK,3.7 km,3723,46 mins,2767,,,
https://reality.idnes.cz/detail/prodej/byt/praha-22-v-pitkovickach/602fc54d904c4604dc6d1d13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","V Pitkovičkách 11, 104 00 Praha 22, Czechia",OK,OK,16.2 km,16157,54 mins,3231,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-10-sevastopolska/606defdf4ba96c00e5459e33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sevastopolská 10, 101 00 Praha 10-Vršovice, Czechia",OK,OK,4.5 km,4512,27 mins,1625,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-7-u-pergamenky/5f4994e5558f074fc5051983/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ortenovo nám. 1311, 170 00 Praha 7-Holešovice, Czechia",OK,OK,4.6 km,4629,30 mins,1815,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-michalska/5f5a460fa275157741236903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Michalská 13, 110 00 Praha 1-Staré Město, Czechia",OK,OK,0.7 km,660,8 mins,491,,,
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/6064fb18be80ac7c3005cb43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Drnovská 2, 161 00 Praha 6, Czechia",OK,OK,14.2 km,14198,45 mins,2715,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/5f7d6afc37b37a02db7f74d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,15.8 km,15761,49 mins,2933,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-vinohradska/6011a069f2e35b0196214463/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Vinohradská 2, 110 00 Praha 2-Nové Město, Czechia",OK,OK,0.6 km,639,7 mins,446,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-podbelohorska/606ffd4703fc2207c731fc63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podbělohorská 190/73, 150 00 Praha-Praha 5, Czechia",OK,OK,17.5 km,17489,1 hour 3 mins,3787,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658e74e9c11d0370488f43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487daf36c75d53a04d03d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/306624/prodej-bytu-5-1-v-osobnim-vlastnictvi-129-m2-praha-1-nove-mesto,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Bulhara 1674, Nové Město, 110 00 Praha-Praha 1, Czechia",OK,OK,1.0 km,999,12 mins,731,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-nad-rokoskou/6088039e4c0124254b00dca3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Rokoskou 17, 182 00 Praha 8, Czechia",OK,OK,10.8 km,10797,44 mins,2649,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-na-navsi/5ee8914637ba4d78247d5363/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Návsi 4/10, 109 00 Praha-Dolní Měcholupy, Czechia",OK,OK,13.9 km,13873,45 mins,2720,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-v-doline/606dfdb96d9ac645a679aa92/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","V Dolině 10, Vršovice, 101 00 Praha-Praha 10, Czechia",OK,OK,6.9 km,6926,37 mins,2222,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-dubrovnicka/605ca074c78e00457b0d35c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Dubrovnická 1059/1, 150 00 Praha-Praha 5, Czechia",OK,OK,16.0 km,15997,45 mins,2686,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-staropramenna/60834ab3f0d1866d0a3b2c03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Staropramenná 530/12, 150 00 Praha 5-Smíchov, Czechia",OK,OK,2.3 km,2276,29 mins,1745,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604880796682684474648d53/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487dd579fd9735127b8867/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbce2202ce490656b379623/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-kudrnova/60818e49400cb73f346f0853/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Kudrnova 56, 150 00 Praha 5-Motol, Czechia",OK,OK,17.2 km,17169,59 mins,3566,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-hnezdenska/60864d2e0ba03b677f1354f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hnězdenská 658/8, 181 00 Praha 8, Czechia",OK,OK,13.5 km,13500,47 mins,2794,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/6064fc17fc345f4e1d0a3b82/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Drnovská 2, 161 00 Praha 6, Czechia",OK,OK,14.2 km,14198,45 mins,2715,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-pramene/6064413e6039951467182a63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Pramene 433/6, 149 00 Praha-Újezd, Czechia",OK,OK,12.5 km,12492,42 mins,2524,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/5e6a6578558f0721711b2d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Ryšánkou, 147 00 Praha-Praha 4, Czechia",OK,OK,10.2 km,10158,44 mins,2622,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/307965/prodej-bytu-4-kk-v-osobnim-vlastnictvi-135-m2-praha-6-ruzyne,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ovocná 452/18, 161 00 Praha 6-Ruzyně, Czechia",OK,OK,14.6 km,14591,51 mins,3037,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-konevova/5fb2a0cd9452af091d25aba3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Koněvova 130 00, 130 00 Praha 3-Žižkov, Czechia",OK,OK,2.3 km,2344,29 mins,1766,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-na-cerne-strouze/5ffc5b12bb661f764e5690c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Černé Strouze 796/4, 190 00 Praha 9-Vysočany, Czechia",OK,OK,8.5 km,8521,38 mins,2303,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-trojska/60244cd0bdb975436d0d8213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Trojská 8, 181 00 Praha 8, Czechia",OK,OK,10.8 km,10812,44 mins,2633,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/311533/prodej-bytu-2-kk-v-osobnim-vlastnictvi-45-m2-praha-9-liben,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podvinný mlýn 9, 190 00 Praha 9, Czechia",OK,OK,8.0 km,8049,35 mins,2070,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/607ef1699af1d609165695f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,6.9 km,6890,25 mins,1495,CZK,CZK 24.00,24
